#Network|Station|Latitude|Longitude|Elevation|SiteName|StartTime|EndTime
GE|POS|51.1381|-1.6333|122.0|GE-POS|1980-01-01T00:00:00|
GE|POTS|44.6634|-74.9732|112.0|GE-POTS|1980-01-01T00:00:00|
GE|PP-|44.0775|-96.1508|533.0|GE-PP-|1980-01-01T00:00:00|
GE|PP-MN|44.0775|-96.1508|533.0|GE-PP-MN|1980-01-01T00:00:00|
GE|PP02|-12.6273|-75.9783|1655.0|GE-PP02|1980-01-01T00:00:00|
GE|PP03|-13.5412|-75.5242|1400.0|GE-PP03|1980-01-01T00:00:00|
GE|PP04|-14.4855|-75.0915|750.0|GE-PP04|1980-01-01T00:00:00|
GE|PP05|-15.6555|-74.0865|1005.0|GE-PP05|1980-01-01T00:00:00|
GE|PP06|-14.6955|-74.1235|3200.0|GE-PP06|1980-01-01T00:00:00|
GE|PP07|-13.0833|-74.25|2800.0|GE-PP07|1980-01-01T00:00:00|
GE|PP08|-14.2883|-73.2447|3000.0|GE-PP08|1980-01-01T00:00:00|
GE|PP09|-12.2133|-76.9367|100.0|GE-PP09|1980-01-01T00:00:00|
GE|PP10|-11.7723|-77.1432|56.0|GE-PP10|1980-01-01T00:00:00|
GE|PPB|52.6533|4.6701|0.0|GE-PPB|1980-01-01T00:00:00|
GE|PPC|55.4|-122.617|0.0|GE-PPC|1980-01-01T00:00:00|
GE|PPDR|19.8053|-70.7243|4.0|GE-PPDR|1980-01-01T00:00:00|
GE|PPF|44.9314|26.0201|151.0|GE-PPF|1980-01-01T00:00:00|
GE|PPFM|35.8818|-120.413|469.0|GE-PPFM|1980-01-01T00:00:00|
GE|PPHYL|38.65|-77.38|112.0|GE-PPHYL|1980-01-01T00:00:00|
GE|PPLM|36.4034|-89.5831|82.0|GE-PPLM|1980-01-01T00:00:00|
GE|PPRM|35.6477|-120.701|279.0|GE-PPRM|1980-01-01T00:00:00|
GE|PPS|32.8236|-80.04|4.0|GE-PPS|1980-01-01T00:00:00|
GE|PPTM|36.1083|-120.721|506.0|GE-PPTM|1980-01-01T00:00:00|
GE|PPZ|-46.1406|166.627|3.0|GE-PPZ|1980-01-01T00:00:00|
GE|PQ-ID|42.2281|-111.7158|1554.0|GE-PQ-ID|1980-01-01T00:00:00|
GE|PR-|5.8881|-162.0942|3.0|GE-PR-|1980-01-01T00:00:00|
GE|PR-IS|5.8881|-162.0942|3.0|GE-PR-IS|1980-01-01T00:00:00|
GE|PR1R|59.1846|56.7446|160.0|GE-PR1R|1980-01-01T00:00:00|
GE|PRGF|16.0362|-61.6622|1070.0|GE-PRGF|1980-01-01T00:00:00|
GE|PROV|64.427|-173.225|25.5|GE-PROV|1980-01-01T00:00:00|
GE|PRR|33.78|-117.233|440.0|GE-PRR|1980-01-01T00:00:00|
GE|PRSC|49.015|18.554|0.0|GE-PRSC|1980-01-01T00:00:00|
GE|PRYF|46.1635|-1.0507|30.0|GE-PRYF|1980-01-01T00:00:00|
GE|PS1|43.9167|12.9167|0.0|GE-PS1|1980-01-01T00:00:00|
GE|PSL|44.0078|10.9656|810.0|GE-PSL|1980-01-01T00:00:00|
GE|PSNS|47.5587|-122.6443|6.0|GE-PSNS|1980-01-01T00:00:00|
GE|PSRV|38.8932|-9.0896|345.0|GE-PSRV|1980-01-01T00:00:00|
GE|PSSC|39.0153|-9.2336|375.0|GE-PSSC|1980-01-01T00:00:00|
GE|PST|39.5767|-110.352|2118.0|GE-PST|1980-01-01T00:00:00|
GE|PSV|38.6|69.9|0.0|GE-PSV|1980-01-01T00:00:00|
GE|PSZ|47.9175|19.894|940.0|GE-PSZ|1980-01-01T00:00:00|
GE|PT-|45.6111|-118.8839|411.0|GE-PT-|1980-01-01T00:00:00|
GE|PT-OR|45.6111|-118.8839|411.0|GE-PT-OR|1980-01-01T00:00:00|
GE|PT05|-11.9548|-76.8693|700.0|GE-PT05|1980-01-01T00:00:00|
GE|PT20|-6.519|-79.186|1180.0|GE-PT20|1980-01-01T00:00:00|
GE|PTA|-53.1553|-70.9006|10.0|GE-PTA|1980-01-01T00:00:00|
GE|PTB|71.1333|-156.8|0.0|GE-PTB|1980-01-01T00:00:00|
GE|PTCO|42.8844|-79.3115|180.0|GE-PTCO|1980-01-01T00:00:00|
GE|PTG|36.4277|-89.7037|0.0|GE-PTG|1980-01-01T00:00:00|
GE|PTKI|-0.1454|109.4049|0.0|GE-PTKI|1980-01-01T00:00:00|
GE|PTYM|35.9455|-120.474|552.0|GE-PTYM|1980-01-01T00:00:00|
GE|PU-|31.1519|-89.5489|91.0|GE-PU-|1980-01-01T00:00:00|
GE|PU-MS|31.1519|-89.5489|91.0|GE-PU-MS|1980-01-01T00:00:00|
GE|PUCA|18.588|-68.4028|0.0|GE-PUCA|1980-01-01T00:00:00|
GE|PUJ|8.5333|-83.3478|50.0|GE-PUJ|1980-01-01T00:00:00|
GE|PUL|59.7717|30.322|89.0|GE-PUL|1980-01-01T00:00:00|
GE|PUN|-15.875|-69.9961|3860.0|GE-PUN|1980-01-01T00:00:00|
GE|PUP|21.6472|-158.028|0.0|GE-PUP|1980-01-01T00:00:00|
GE|PUS|35.1|129.033|71.0|GE-PUS|1980-01-01T00:00:00|
GE|PUT|-33.4187|-71.6964|25.0|GE-PUT|1980-01-01T00:00:00|
GE|PUTN|41.3818|-73.8283|170.0|GE-PUTN|1980-01-01T00:00:00|
GE|PUU|38.3633|-112.28|2598.0|GE-PUU|1980-01-01T00:00:00|
GE|PUYI|1.2977|-77.323|2370.0|GE-PUYI|1980-01-01T00:00:00|
GE|PV-|34.9294|-92.67|213.0|GE-PV-|1980-01-01T00:00:00|
GE|PV-AR|34.9294|-92.67|213.0|GE-PV-AR|1980-01-01T00:00:00|
GE|PV6*|38.3767|14.9822|0.0|GE-PV6*|1980-01-01T00:00:00|
GE|PVLZ|35.172|-4.301|0.0|GE-PVLZ|1980-01-01T00:00:00|
GE|PVP|-15.7914|-74.2211|233.0|GE-PVP|1980-01-01T00:00:00|
GE|PVPS|33.7867|-118.403|0.0|GE-PVPS|1980-01-01T00:00:00|
GE|PVR|33.7583|-118.357|340.0|GE-PVR|1980-01-01T00:00:00|
GE|PW-|40.9161|-88.5853|210.0|GE-PW-|1980-01-01T00:00:00|
GE|PW-IL|40.9161|-88.5853|210.0|GE-PW-IL|1980-01-01T00:00:00|
GE|PWKM|35.8145|-120.511|503.0|GE-PWKM|1980-01-01T00:00:00|
GE|PWS|5.8333|95.3|0.0|GE-PWS|1980-01-01T00:00:00|
GE|PWTG|38.2773|-119.252|1996.0|GE-PWTG|1980-01-01T00:00:00|
GE|PX-|39.0761|-79.9111|518.0|GE-PX-|1980-01-01T00:00:00|
GE|PX-WV|39.0761|-79.9111|518.0|GE-PX-WV|1980-01-01T00:00:00|
GE|PXO|15.7478|-96.303|25.0|GE-PXO|1980-01-01T00:00:00|
GE|PY-|34.2542|-111.3269|1516.0|GE-PY-|1980-01-01T00:00:00|
GE|PY-AZ|34.2542|-111.3269|1516.0|GE-PY-AZ|1980-01-01T00:00:00|
GE|PYF|43.0308|0.34|750.0|GE-PYF|1980-01-01T00:00:00|
GE|PYO|39.0333|125.75|51.0|GE-PYO|1980-01-01T00:00:00|
GE|PZ-|17.97|-66.4178|5.0|GE-PZ-|1980-01-01T00:00:00|
GE|PZ-PR|17.97|-66.4178|5.0|GE-PZ-PR|1980-01-01T00:00:00|
GE|PZC|37.9652|-118.5683|2103.0|GE-PZC|1980-01-01T00:00:00|
GE|PZF|45.6558|10.8322|1095.0|GE-PZF|1980-01-01T00:00:00|
GE|PZX|20.5389|-97.4592|150.0|GE-PZX|1980-01-01T00:00:00|
GE|QAD|15.044|120.354|0.0|GE-QAD|1980-01-01T00:00:00|
GE|QC-|33.1842|-111.634|610.0|GE-QC-|1980-01-01T00:00:00|
GE|QCI|43.8167|11.2167|120.0|GE-QCI|1980-01-01T00:00:00|
GE|QCL|46.7789|-71.2758|91.0|GE-QCL|1980-01-01T00:00:00|
GE|QHRO|17.2528|54.0854|790.0|GE-QHRO|1980-01-01T00:00:00|
GE|QIB|33.9007|72.5925|396.0|GE-QIB|1980-01-01T00:00:00|
GE|QIT2|0.7732|-80.0397|284.0|GE-QIT2|1980-01-01T00:00:00|
GE|QLNY|41.3092|-74.0375|238.0|GE-QLNY|1980-01-01T00:00:00|
GE|QM-NV|37.5631|-116.3178|1878.0|GE-QM-NV|1980-01-01T00:00:00|
GE|QN-|52.9569|-122.3958|610.0|GE-QN-|1980-01-01T00:00:00|
GE|QN-BC|52.9569|-122.3958|610.0|GE-QN-BC|1980-01-01T00:00:00|
GE|QNR|41.6972|-117.955|1433.0|GE-QNR|1980-01-01T00:00:00|
GE|QRHJ|29.685|35.322|810.0|GE-QRHJ|1980-01-01T00:00:00|
GE|QRV|41.6972|-117.955|1433.0|GE-QRV|1980-01-01T00:00:00|
GE|QSB|33.871|35.6443|550.0|GE-QSB|1980-01-01T00:00:00|
GE|QSR|36.8337|-121.213|536.0|GE-QSR|1980-01-01T00:00:00|
GE|QTBJ|31.12|36.677|760.0|GE-QTBJ|1980-01-01T00:00:00|
GE|QTN|-43.1|145.6|0.0|GE-QTN|1980-01-01T00:00:00|
GE|QTOE|-0.1722|-78.4889|2777.0|GE-QTOE|1980-01-01T00:00:00|
GE|QUES|19.353|-70.148|0.0|GE-QUES|1980-01-01T00:00:00|
GE|QUIG|20.7|-100.28|0.0|GE-QUIG|1980-01-01T00:00:00|
GE|QUM|-12.955|-76.3867|500.0|GE-QUM|1980-01-01T00:00:00|
GE|QURY|53.3763|-132.2225|238.0|GE-QURY|1980-01-01T00:00:00|
GE|QZN|24.9431|118.592|21.0|GE-QZN|1980-01-01T00:00:00|
GE|RAFT|46.1957|-122.1863|2132.0|GE-RAFT|1980-01-01T00:00:00|
GE|RAG|38.7|69.78|0.0|GE-RAG|1980-01-01T00:00:00|
GE|RAIO|46.0403|-122.8851|11.0|GE-RAIO|1980-01-01T00:00:00|
GE|RALT|35.206|-89.941|100.0|GE-RALT|1980-01-01T00:00:00|
GE|RAMR|35.636|-120.8698|416.8|GE-RAMR|1980-01-01T00:00:00|
GE|RBH|34.0705|72.6705|364.0|GE-RBH|1980-01-01T00:00:00|
GE|RBNC|35.357|-82.986|1829.0|GE-RBNC|1980-01-01T00:00:00|
GE|RBO|45.5408|-122.5643|158.0|GE-RBO|1980-01-01T00:00:00|
GE|RBY|-38.3211|176.388|0.0|GE-RBY|1980-01-01T00:00:00|
GE|RCH|34.3073|-116.35|841.0|GE-RCH|1980-01-01T00:00:00|
GE|RCRC|37.432|-79.2718|271.0|GE-RCRC|1980-01-01T00:00:00|
GE|RCT|35.3453|-84.6614|265.0|GE-RCT|1980-01-01T00:00:00|
GE|RCW|46.3472|-119.274|390.0|GE-RCW|1980-01-01T00:00:00|
GE|RDC|50.8694|6.0847|145.0|GE-RDC|1980-01-01T00:00:00|
GE|RDDR|60.5849|-152.5863|905.0|GE-RDDR|1980-01-01T00:00:00|
GE|RDE|60.5869|-152.5925|564.8|GE-RDE|1980-01-01T00:00:00|
GE|RDLO|50.9745|-93.9124|390.0|GE-RDLO|1980-01-01T00:00:00|
GE|RDLQ|47.84|-69.54|55.0|GE-RDLQ|1980-01-01T00:00:00|
GE|RDM|34.4|-117.185|1426.0|GE-RDM|1980-01-01T00:00:00|
GE|RDSS|-24.6238|151.9168|117.0|GE-RDSS|1980-01-01T00:00:00|
GE|RDST|35.1578|-89.9886|79.0|GE-RDST|1980-01-01T00:00:00|
GE|RE1|46.16|12.6533|548.0|GE-RE1|1980-01-01T00:00:00|
GE|RECU|-0.642|-78.403|4103.0|GE-RECU|1980-01-01T00:00:00|
GE|REG*|38.5|68.2333|0.0|GE-REG*|1980-01-01T00:00:00|
GE|REKY|37.852|-87.328|0.0|GE-REKY|1980-01-01T00:00:00|
GE|RESI|36.8732|-3.07|1322.0|GE-RESI|1980-01-01T00:00:00|
GE|REUT|37.0976|-113.5193|791.0|GE-REUT|1980-01-01T00:00:00|
GE|REYT|36.25|36.6|230.0|GE-REYT|1980-01-01T00:00:00|
GE|RFDD|30.52|56.26|0.0|GE-RFDD|1980-01-01T00:00:00|
GE|RG-|45.2164|-103.5347|945.0|GE-RG-|1980-01-01T00:00:00|
GE|RG-SD|45.2164|-103.5347|945.0|GE-RG-SD|1980-01-01T00:00:00|
GE|RGD|60.2192|-144.546|610.0|GE-RGD|1980-01-01T00:00:00|
GE|RGN|54.547|13.321|15.0|GE-RGN|1980-01-01T00:00:00|
GE|RH-NV|38.2267|-116.3814|1768.0|GE-RH-NV|1980-01-01T00:00:00|
GE|RHA|33.2417|-87.466|83.0|GE-RHA|1980-01-01T00:00:00|
GE|RHAM|47.804|12.72|799.0|GE-RHAM|1980-01-01T00:00:00|
GE|RHD|36.2161|28.1261|170.0|GE-RHD|1980-01-01T00:00:00|
GE|RHM|32.1422|-115.286|10.0|GE-RHM|1980-01-01T00:00:00|
GE|RHT|35.0781|-84.8825|299.0|GE-RHT|1980-01-01T00:00:00|
GE|RHU|38.4722|-112.847|1905.0|GE-RHU|1980-01-01T00:00:00|
GE|RI-MS|31.1978|-88.8508|37.0|GE-RI-MS|1980-01-01T00:00:00|
GE|RIA0|38.6597|-28.0394|420.0|GE-RIA0|1980-01-01T00:00:00|
GE|RIC|25.6167|-80.4167|0.0|GE-RIC|1980-01-01T00:00:00|
GE|RIMQ|48.44|-68.48|129.0|GE-RIMQ|1980-01-01T00:00:00|
GE|RIO|35.7547|-106.176|2073.0|GE-RIO|1980-01-01T00:00:00|
GE|RIOB|-10.1501|-67.747|220.0|GE-RIOB|1980-01-01T00:00:00|
GE|RK-|50.8389|-93.6722|366.0|GE-RK-|1980-01-01T00:00:00|
GE|RK1|-23.3886|150.4938|87.0|GE-RK1|1980-01-01T00:00:00|
GE|RK2|-23.3825|150.5248|40.0|GE-RK2|1980-01-01T00:00:00|
GE|RKO|34.7639|135.3018|540.0|GE-RKO|1980-01-01T00:00:00|
GE|RKS|-9.1564|159.808|0.0|GE-RKS|1980-01-01T00:00:00|
GE|RL-|45.3081|-90.0986|472.0|GE-RL-|1980-01-01T00:00:00|
GE|RL-WS|45.3081|-90.0986|472.0|GE-RL-WS|1980-01-01T00:00:00|
GE|RLSP|41.1453|-73.9107|61.0|GE-RLSP|1980-01-01T00:00:00|
GE|RLW|45.6597|-91.5594|0.0|GE-RLW|1980-01-01T00:00:00|
GE|RMA|-78.1333|-155.417|390.0|GE-RMA|1980-01-01T00:00:00|
GE|RMCR|9.7845|-83.8572|1420.0|GE-RMCR|1980-01-01T00:00:00|
GE|RMI|42.0788|-113.3462|1516.0|GE-RMI|1980-01-01T00:00:00|
GE|RMI2|41.2528|14.2636|702.0|GE-RMI2|1980-01-01T00:00:00|
GE|RMKL|30.982|49.809|176.0|GE-RMKL|1980-01-01T00:00:00|
GE|RMNB|36.0009|-120.4777|1091.0|GE-RMNB|1980-01-01T00:00:00|
GE|RN-|38.0764|-80.8483|853.0|GE-RN-|1980-01-01T00:00:00|
GE|RN-WV|38.0764|-80.8483|853.0|GE-RN-WV|1980-01-01T00:00:00|
GE|RNDA|-35.258|149.082|666.0|GE-RNDA|1980-01-01T00:00:00|
GE|RNHA|47.806|12.819|855.0|GE-RNHA|1980-01-01T00:00:00|
GE|RNTT|9.3904|98.4778|0.0|GE-RNTT|1980-01-01T00:00:00|
GE|RNYS|21.4267|42.7662|0.0|GE-RNYS|1980-01-01T00:00:00|
GE|ROBI|18.41|-68.84|0.0|GE-ROBI|1980-01-01T00:00:00|
GE|ROCE|44.9|10.9242|17.0|GE-ROCE|1980-01-01T00:00:00|
GE|ROD|34.6297|-116.605|1292.0|GE-ROD|1980-01-01T00:00:00|
GE|ROH|28.9|76.6|220.0|GE-ROH|1980-01-01T00:00:00|
GE|ROKL|-37.2333|141.9568|215.0|GE-ROKL|1980-01-01T00:00:00|
GE|ROKM|-37.242|141.955|200.0|GE-ROKM|1980-01-01T00:00:00|
GE|ROKY|37.909|-83.926|433.0|GE-ROKY|1980-01-01T00:00:00|
GE|ROS|-41.2833|174.8|0.0|GE-ROS|1980-01-01T00:00:00|
GE|ROSS|45.6619|-122.6569|61.0|GE-ROSS|1980-01-01T00:00:00|
GE|ROT|-38.1333|176.25|284.0|GE-ROT|1980-01-01T00:00:00|
GE|ROTD|42.7508|-74.0872|283.0|GE-ROTD|1980-01-01T00:00:00|
GE|ROUQ|47.48|-70.0|26.0|GE-ROUQ|1980-01-01T00:00:00|
GE|ROVE|44.853|10.9497|21.0|GE-ROVE|1980-01-01T00:00:00|
GE|ROWM|-37.8057|144.2915|380.0|GE-ROWM|1980-01-01T00:00:00|
GE|ROYM|-37.6399|145.2885|180.0|GE-ROYM|1980-01-01T00:00:00|
GE|RPA|-32.725|137.403|0.0|GE-RPA|1980-01-01T00:00:00|
GE|RPF|40.7753|-111.9203|1287.0|GE-RPF|1980-01-01T00:00:00|
GE|RPK|45.7617|-120.231|549.0|GE-RPK|1980-01-01T00:00:00|
GE|RPM|51.4723|6.6343|-412.0|GE-RPM|1980-01-01T00:00:00|
GE|RRP|18.2333|-65.6333|0.0|GE-RRP|1980-01-01T00:00:00|
GE|RS-|37.1986|-84.8683|274.0|GE-RS-|1980-01-01T00:00:00|
GE|RS-KY|37.1986|-84.8683|274.0|GE-RS-KY|1980-01-01T00:00:00|
GE|RSCM|36.5679|-89.7731|82.0|GE-RSCM|1980-01-01T00:00:00|
GE|RSE|32.9255|-115.4992|-41.0|GE-RSE|1980-01-01T00:00:00|
GE|RSHJ|30.261|35.233|357.0|GE-RSHJ|1980-01-01T00:00:00|
GE|RSJ|30.9733|-115.745|650.0|GE-RSJ|1980-01-01T00:00:00|
GE|RSU|46.8533|-121.7631|4440.0|GE-RSU|1980-01-01T00:00:00|
GE|RT-|36.7294|-104.3603|1951.0|GE-RT-|1980-01-01T00:00:00|
GE|RTP|-44.2845|170.0863|500.0|GE-RTP|1980-01-01T00:00:00|
GE|RTQ|-26.5678|148.8514|350.0|GE-RTQ|1980-01-01T00:00:00|
GE|RUE|52.4791|13.78|51.0|GE-RUE|1980-01-01T00:00:00|
GE|RUN3|-1.4467|-78.427|3290.0|GE-RUN3|1980-01-01T00:00:00|
GE|RUSM|-36.6642|144.9473|127.0|GE-RUSM|1980-01-01T00:00:00|
GE|RUTI|-8.612|120.465|0.0|GE-RUTI|1980-01-01T00:00:00|
GE|RVE|38.0197|-116.192|2290.0|GE-RVE|1980-01-01T00:00:00|
GE|RVM|34.1803|-114.2|243.0|GE-RVM|1980-01-01T00:00:00|
GE|RVRD|1.0676|-79.3851|47.0|GE-RVRD|1980-01-01T00:00:00|
GE|RVS|34.0347|-114.518|677.0|GE-RVS|1980-01-01T00:00:00|
GE|RVUT|41.8383|-112.259|1951.0|GE-RVUT|1980-01-01T00:00:00|
GE|RVVM|31.04|34.72|200.0|GE-RVVM|1980-01-01T00:00:00|
GE|RWB|51.1018|6.155|45.0|GE-RWB|1980-01-01T00:00:00|
GE|RWMO|47.744|12.73|763.0|GE-RWMO|1980-01-01T00:00:00|
GE|RY-|48.0972|-101.4944|640.0|GE-RY-|1980-01-01T00:00:00|
GE|RY-ND|48.0972|-101.4944|640.0|GE-RY-ND|1980-01-01T00:00:00|
GE|SA-|44.1556|-118.6625|1524.0|GE-SA-|1980-01-01T00:00:00|
GE|SA-OR|44.1556|-118.6625|1524.0|GE-SA-OR|1980-01-01T00:00:00|
GE|SA2|31.55|-100.9075|732.0|GE-SA2|1980-01-01T00:00:00|
GE|SA2TX|31.55|-100.9075|732.0|GE-SA2TX|1980-01-01T00:00:00|
GE|SA4|31.8247|-101.4264|792.0|GE-SA4|1980-01-01T00:00:00|
GE|SA4TX|31.8247|-101.4264|792.0|GE-SA4TX|1980-01-01T00:00:00|
GE|SAA|35.55|133.233|2.0|GE-SAA|1980-01-01T00:00:00|
GE|SABG|43.9312|-60.0084|0.0|GE-SABG|1980-01-01T00:00:00|
GE|SADQ|46.7485|-71.5365|82.0|GE-SADQ|1980-01-01T00:00:00|
GE|SAE|40.5619|17.2061|0.0|GE-SAE|1980-01-01T00:00:00|
GE|SAF|32.96|35.495|800.0|GE-SAF|1980-01-01T00:00:00|
GE|SAH|39.4033|140.772|0.0|GE-SAH|1980-01-01T00:00:00|
GE|SALX|32.4222|-115.1303|50.0|GE-SALX|1980-01-01T00:00:00|
GE|SANQ|48.32|-71.99|296.0|GE-SANQ|1980-01-01T00:00:00|
GE|SANT|36.3706|25.459|540.0|GE-SANT|1980-01-01T00:00:00|
GE|SANU|60.0176|-1.2386|150.0|GE-SANU|1980-01-01T00:00:00|
GE|SANZ|13.5577|-88.5228|310.0|GE-SANZ|1980-01-01T00:00:00|
GE|SAON|18.1833|-68.7667|0.0|GE-SAON|1980-01-01T00:00:00|
GE|SAS|52.1333|-106.633|515.0|GE-SAS|1980-01-01T00:00:00|
GE|SAT|37.9667|69.0333|0.0|GE-SAT|1980-01-01T00:00:00|
GE|SAT1|28.555|-98.645|-26.0|GE-SAT1|1980-01-01T00:00:00|
GE|SAU|40.8197|-112.073|1283.0|GE-SAU|1980-01-01T00:00:00|
GE|SAUR|47.5339|7.7228|290.0|GE-SAUR|1980-01-01T00:00:00|
GE|SAZ|36.9717|-25.1683|0.0|GE-SAZ|1980-01-01T00:00:00|
GE|SB-|49.6919|11.2217|500.0|GE-SB-|1980-01-01T00:00:00|
GE|SB1|31.21|-105.4378|1570.0|GE-SB1|1980-01-01T00:00:00|
GE|SB2|31.2117|-105.29|1379.0|GE-SB2|1980-01-01T00:00:00|
GE|SB3|31.0983|-105.2983|1384.0|GE-SB3|1980-01-01T00:00:00|
GE|SBAF|47.5838|7.592|248.0|GE-SBAF|1980-01-01T00:00:00|
GE|SBAP|47.5724|7.5644|263.0|GE-SBAP|1980-01-01T00:00:00|
GE|SBAT|47.5586|7.5817|260.0|GE-SBAT|1980-01-01T00:00:00|
GE|SBE|45.5964|23.6186|0.0|GE-SBE|1980-01-01T00:00:00|
GE|SBEA|59.4423|-151.7123|0.0|GE-SBEA|1980-01-01T00:00:00|
GE|SBH|37.9656|139.4538|140.0|GE-SBH|1980-01-01T00:00:00|
GE|SBID|44.424|-116.314|2520.0|GE-SBID|1980-01-01T00:00:00|
GE|SBIS2|47.4511|7.5835|315.0|GE-SBIS2|1980-01-01T00:00:00|
GE|SBJ|35.4157|138.4834|202.0|GE-SBJ|1980-01-01T00:00:00|
GE|SBPH|14.795|121.116|240.0|GE-SBPH|1980-01-01T00:00:00|
GE|SBRN|37.6856|-122.4113|-157.5|GE-SBRN|1980-01-01T00:00:00|
GE|SBTG|41.3236|46.6639|256.0|GE-SBTG|1980-01-01T00:00:00|
GE|SBVC|34.0881|-117.311|0.0|GE-SBVC|1980-01-01T00:00:00|
GE|SBY|51.9976|-176.092|0.0|GE-SBY|1980-01-01T00:00:00|
GE|SC-|39.8739|-119.6408|1341.0|GE-SC-|1980-01-01T00:00:00|
GE|SC-NV|39.8739|-119.6408|1341.0|GE-SC-NV|1980-01-01T00:00:00|
GE|SCA|-49.8333|-72.05|0.0|GE-SCA|1980-01-01T00:00:00|
GE|SCCB|37.2874|-121.8642|98.4|GE-SCCB|1980-01-01T00:00:00|
GE|SCE1|35.439|-97.814|408.0|GE-SCE1|1980-01-01T00:00:00|
GE|SCEL|46.5074|9.8552|1718.0|GE-SCEL|1980-01-01T00:00:00|
GE|SCF|61.9947|-150.039|67.0|GE-SCF|1980-01-01T00:00:00|
GE|SCHN|50.9842|6.0195|57.0|GE-SCHN|1980-01-01T00:00:00|
GE|SCHRI|40.1992|16.0759|968.0|GE-SCHRI|1980-01-01T00:00:00|
GE|SCL|37.35|-121.95|28.0|GE-SCL|1980-01-01T00:00:00|
GE|SCMO|38.7618|-90.6413|152.4|GE-SCMO|1980-01-01T00:00:00|
GE|SCOM|39.6957|-75.3627|12.2|GE-SCOM|1980-01-01T00:00:00|
GE|SCOU|46.854|7.1037|600.0|GE-SCOU|1980-01-01T00:00:00|
GE|SCP1|40.8099|-77.8694|353.0|GE-SCP1|1980-01-01T00:00:00|
GE|SCRN|12.7317|-86.9383|500.0|GE-SCRN|1980-01-01T00:00:00|
GE|SCRV|7.7889|-72.1917|818.0|GE-SCRV|1980-01-01T00:00:00|
GE|SCT|62.3192|-150.297|140.0|GE-SCT|1980-01-01T00:00:00|
GE|SCUC|46.798|10.3038|1230.0|GE-SCUC|1980-01-01T00:00:00|
GE|SCUT|37.1282|-113.6447|837.0|GE-SCUT|1980-01-01T00:00:00|
GE|SCW|48.7675|-121.817|2990.0|GE-SCW|1980-01-01T00:00:00|
GE|SCYB|36.0094|-120.5366|695.0|GE-SCYB|1980-01-01T00:00:00|
GE|SCZ|36.598|-121.403|261.0|GE-SCZ|1980-01-01T00:00:00|
GE|SDAN|-34.5093|139.3374|125.0|GE-SDAN|1980-01-01T00:00:00|
GE|SDD01|19.1235|-69.9732|165.0|GE-SDD01|1980-01-01T00:00:00|
GE|SDD02|19.6035|-69.9483|440.0|GE-SDD02|1980-01-01T00:00:00|
GE|SDD03|19.337|-70.0685|410.0|GE-SDD03|1980-01-01T00:00:00|
GE|SDD04|19.4835|-70.4855|905.0|GE-SDD04|1980-01-01T00:00:00|
GE|SDD05|19.1017|-70.4478|425.0|GE-SDD05|1980-01-01T00:00:00|
GE|SDD06|19.0363|-70.2135|240.0|GE-SDD06|1980-01-01T00:00:00|
GE|SDD07|18.7828|-70.2223|620.0|GE-SDD07|1980-01-01T00:00:00|
GE|SDD08|18.9885|-69.6922|325.0|GE-SDD08|1980-01-01T00:00:00|
GE|SDD09|19.2533|-69.6073|465.0|GE-SDD09|1980-01-01T00:00:00|
GE|SDD10|19.2105|-69.2698|385.0|GE-SDD10|1980-01-01T00:00:00|
GE|SDE|-27.8217|-64.245|177.0|GE-SDE|1980-01-01T00:00:00|
GE|SDJ|36.4367|138.305|660.0|GE-SDJ|1980-01-01T00:00:00|
GE|SDL|46.7954|-119.491|0.0|GE-SDL|1980-01-01T00:00:00|
GE|SDLC|35.3805|-117.8867|756.0|GE-SDLC|1980-01-01T00:00:00|
GE|SDR|45.4889|26.3831|720.0|GE-SDR|1980-01-01T00:00:00|
GE|SE-|44.4142|-94.6653|244.0|GE-SE-|1980-01-01T00:00:00|
GE|SE-MN|44.4142|-94.6653|244.0|GE-SE-MN|1980-01-01T00:00:00|
GE|SEAR|35.2547|-91.7147|0.0|GE-SEAR|1980-01-01T00:00:00|
GE|SEAS|45.9974|-123.9258|5.0|GE-SEAS|1980-01-01T00:00:00|
GE|SEB|43.7333|15.9|0.0|GE-SEB|1980-01-01T00:00:00|
GE|SEF|36.7583|49.3833|243.0|GE-SEF|1980-01-01T00:00:00|
GE|SEJ|-62.2208|-58.7528|18.0|GE-SEJ|1980-01-01T00:00:00|
GE|SELF|10.4712|-84.7322|500.0|GE-SELF|1980-01-01T00:00:00|
GE|SELQ|47.5|-69.36|459.0|GE-SELQ|1980-01-01T00:00:00|
GE|SELV|37.2373|-3.728|650.0|GE-SELV|1980-01-01T00:00:00|
GE|SEND|46.1935|-122.1854|2100.0|GE-SEND|1980-01-01T00:00:00|
GE|SER|45.9775|2.43|710.0|GE-SER|1980-01-01T00:00:00|
GE|SEY1|-4.615|55.4908|270.0|GE-SEY1|1980-01-01T00:00:00|
GE|SEYC|-4.0833|55.0833|0.0|GE-SEYC|1980-01-01T00:00:00|
GE|SF-|34.4386|-110.5144|1981.0|GE-SF-|1980-01-01T00:00:00|
GE|SF-AZ|34.4386|-110.5144|1981.0|GE-SF-AZ|1980-01-01T00:00:00|
GE|SF2|66.9967|-50.6226|0.0|GE-SF2|1980-01-01T00:00:00|
GE|SFM|37.7644|-122.437|103.0|GE-SFM|1980-01-01T00:00:00|
